,,237 ,240 ,,27 ,25 ,23 ,20 ,18 ,16 ,13 ,11 ,9 ,7 ,5 
,,240 ,243 ,,28 ,25 ,23 ,21 ,18 ,16 ,14 ,12 ,9 ,7 ,5 
,,243 ,246 ,,28 ,26 ,24 ,21 ,19 ,17 ,14 ,12 ,10 ,7 ,6 
,,246 ,249 ,,29 ,26 ,24 ,22 ,19 ,17 ,15 ,12 ,10 ,8 ,6 
,,249 ,252 ,,29 ,27 ,24 ,22 ,20 ,18 ,15 ,13 ,11 ,8 ,6 
,,252 ,255 ,,30 ,27 ,25 ,23 ,20 ,18 ,16 ,13 ,11 ,9 ,7 
,,255 ,258 ,,30 ,28 ,25 ,23 ,21 ,18 ,16 ,14 ,12 ,9 ,7 
,,258 ,261 ,,30 ,28 ,26 ,23 ,21 ,19 ,17 ,14 ,12 ,10 ,7 
,,261 ,264 ,,31 ,29 ,26 ,24 ,22 ,19 ,17 ,15 ,12 ,10 ,8 
,,264 ,267 ,,31 ,29 ,27 ,24 ,22 ,20 ,17 ,15 ,13 ,11 ,8 
,,267 ,270 ,,32 ,29 ,27 ,25 ,23 ,20 ,18 ,16 ,13 ,11 ,9 
,,270 ,273 ,,32 ,30 ,28 ,25 ,23 ,21 ,18 ,16 ,14 ,11 ,9 
,,273 ,276 ,,33 ,30 ,28 ,26 ,23 ,21 ,19 ,17 ,14 ,12 ,10 
,,276 ,279 ,,33 ,31 ,29 ,26 ,24 ,22 ,19 ,17 ,15 ,12 ,10 
,,279 ,282 ,,34 ,31 ,29 ,27 ,24 ,22 ,20 ,17 ,15 ,13 ,10 
,,282 ,285 ,,34 ,32 ,29 ,27 ,25 ,22 ,20 ,18 ,16 ,13 ,11 
,,285 ,288 ,,34 ,32 ,30 ,28 ,25 ,23 ,21 ,18 ,16 ,14 ,11 
,,288 ,291 ,,35 ,33 ,30 ,28 ,26 ,23 ,21 ,19 ,16 ,14 ,12 
,,291 ,294 ,,35 ,33 ,31 ,28 ,26 ,24 ,22 ,19 ,17 ,15 ,12 
,,294 ,297 ,,36 ,34 ,31 ,29 ,27 ,24 ,22 ,20 ,17 ,15 ,13 
,,297 ,300 ,,36 ,34 ,32 ,29 ,27 ,25 ,22 ,20 ,18 ,15 ,13 
,,300 ,303 ,,37 ,34 ,32 ,30 ,27 ,25 ,23 ,21 ,18 ,16 ,14 
,,303 ,306 ,,37 ,35 ,33 ,30 ,28 ,26 ,23 ,21 ,19 ,16 ,14 
,,306 ,309 ,,38 ,35 ,33 ,31 ,28 ,26 ,24 ,21 ,19 ,17 ,15 
,,309 ,312 ,,38 ,36 ,33 ,31 ,29 ,27 ,24 ,22 ,20 ,17 ,15 
,,312 ,315 ,,39 ,36 ,34 ,32 ,29 ,27 ,25 ,22 ,20 ,18 ,15 
,,315 ,318 ,,39 ,37 ,34 ,32 ,30 ,27 ,25 ,23 ,21 ,18 ,16 
,,318 ,321 ,,39 ,37 ,35 ,32 ,30 ,28 ,26 ,23 ,21 ,19 ,16 
,,321 ,324 ,,40 ,38 ,35 ,33 ,31 ,28 ,26 ,24 ,21 ,19 ,17 
,,324 ,327 ,,41 ,38 ,36 ,33 ,31 ,29 ,26 ,24 ,22 ,20 ,17 
,,327 ,330 ,,42 ,38 ,36 ,34 ,32 ,29 ,27 ,25 ,22 ,20 ,18 
,,330 ,333 ,,42 ,39 ,37 ,34 ,32 ,30 ,27 ,25 ,23 ,20 ,18 
,,333 ,336 ,,43 ,39 ,37 ,35 ,32 ,30 ,28 ,26 ,23 ,21 ,19 
,,336 ,339 ,,44 ,40 ,38 ,35 ,33 ,31 ,28 ,26 ,24 ,21 ,19 
,,339 ,341 ,,44 ,41 ,38 ,36 ,33 ,31 ,29 ,26 ,24 ,22 ,19 
,,341 ,343 ,,45 ,41 ,38 ,36 ,34 ,31 ,29 ,27 ,24 ,22 ,20 
,,343 ,345 ,,45 ,42 ,38 ,36 ,34 ,32 ,29 ,27 ,25 ,22 ,20 
,,345 ,347 ,,46 ,42 ,39 ,36 ,34 ,32 ,30 ,27 ,25 ,23 ,20 
,,347 ,349 ,,46 ,43 ,39 ,37 ,34 ,32 ,30 ,28 ,25 ,23 ,21 
,,349 ,351 ,,47 ,43 ,39 ,37 ,35 ,32 ,30 ,28 ,26 ,23 ,21 
,,351 ,353 ,,47 ,44 ,40 ,37 ,35 ,33 ,30 ,28 ,26 ,24 ,21 
,,353 ,355 ,,48 ,44 ,40 ,38 ,35 ,33 ,31 ,28 ,26 ,24 ,22 
,,355 ,357 ,,48 ,45 ,41 ,38 ,36 ,33 ,31 ,29 ,26 ,24 ,22 
,,357 ,359 ,,49 ,45 ,41 ,38 ,36 ,34 ,31 ,29 ,27 ,24 ,22 
,,359 ,361 ,,49 ,46 ,42 ,39 ,36 ,34 ,32 ,29 ,27 ,25 ,22 
,,361 ,363 ,,50 ,46 ,42 ,39 ,37 ,34 ,32 ,30 ,27 ,25 ,23 
,,363 ,365 ,,50 ,47 ,43 ,39 ,37 ,35 ,32 ,30 ,28 ,25 ,23 
,,365 ,367 ,,51 ,47 ,43 ,39 ,37 ,35 ,33 ,30 ,28 ,26 ,23 
,,367 ,369 ,,51 ,48 ,44 ,40 ,37 ,35 ,33 ,31 ,28 ,26 ,24 
,,369 ,371 ,,52 ,48 ,44 ,40 ,38 ,35 ,33 ,31 ,29 ,26 ,24 
,,371 ,373 ,,52 ,49 ,45 ,41 ,38 ,36 ,33 ,31 ,29 ,27 ,24 
,,373 ,375 ,,53 ,49 ,45 ,41 ,38 ,36 ,34 ,31 ,29 ,27 ,25 
,,375 ,377 ,,53 ,50 ,46 ,42 ,39 ,36 ,34 ,32 ,29 ,27 ,25 
,,377 ,379 ,,54 ,50 ,46 ,42 ,39 ,37 ,34 ,32 ,30 ,27 ,25 
,,379 ,381 ,,54 ,51 ,47 ,43 ,39 ,37 ,35 ,32 ,30 ,28 ,25 
,,381 ,383 ,,55 ,51 ,47 ,43 ,40 ,37 ,35 ,33 ,30 ,28 ,26 
,,383 ,385 ,,55 ,52 ,48 ,44 ,40 ,38 ,35 ,33 ,31 ,28 ,26 
,,385 ,387 ,,56 ,52 ,48 ,44 ,40 ,38 ,36 ,33 ,31 ,29 ,26 
,,387 ,389 ,,56 ,53 ,49 ,45 ,41 ,38 ,36 ,34 ,31 ,29 ,27 
,,389 ,391 ,,57 ,53 ,49 ,45 ,41 ,38 ,36 ,34 ,32 ,29 ,27 
,,391 ,393 ,,57 ,54 ,50 ,46 ,42 ,39 ,36 ,34 ,32 ,30 ,27 
,,393 ,395 ,,58 ,54 ,50 ,46 ,42 ,39 ,37 ,34 ,32 ,30 ,28 
,,395 ,397 ,,58 ,55 ,51 ,47 ,43 ,39 ,37 ,35 ,32 ,30 ,28 
,,397 ,399 ,,59 ,55 ,51 ,47 ,43 ,40 ,37 ,35 ,33 ,30 ,28 
,,399 ,401 ,,59 ,56 ,52 ,48 ,44 ,40 ,38 ,35 ,33 ,31 ,28 
,,401 ,403 ,,60 ,56 ,52 ,48 ,44 ,41 ,38 ,36 ,33 ,31 ,29 
,,403 ,405 ,,60 ,57 ,53 ,49 ,45 ,41 ,38 ,36 ,34 ,31 ,29 
,,405 ,407 ,,61 ,57 ,53 ,49 ,45 ,42 ,39 ,36 ,34 ,32 ,29 
,,407 ,409 ,,61 ,58 ,54 ,50 ,46 ,42 ,39 ,37 ,34 ,32 ,30 
