,,2040 ,2060 ,,222 ,199 ,176 ,153 ,130 ,107 ,84 ,64 ,49 ,33 ,18 
,,2060 ,2080 ,,225 ,202 ,179 ,156 ,133 ,110 ,87 ,66 ,51 ,35 ,20 
,,2080 ,2100 ,,228 ,205 ,182 ,159 ,136 ,113 ,90 ,68 ,53 ,37 ,22 
,,2100 ,2120 ,,231 ,208 ,185 ,162 ,139 ,116 ,93 ,70 ,55 ,39 ,24 
,,2120 ,2140 ,,234 ,211 ,188 ,165 ,142 ,119 ,96 ,73 ,57 ,41 ,26 
,,2140 ,2160 ,,237 ,214 ,191 ,168 ,145 ,122 ,99 ,76 ,59 ,43 ,28 
,,2160 ,2180 ,,240 ,217 ,194 ,171 ,148 ,125 ,102 ,79 ,61 ,45 ,30 
,,2180 ,2200 ,,243 ,220 ,197 ,174 ,151 ,128 ,105 ,82 ,63 ,47 ,32 
,,2200 ,2220 ,,246 ,223 ,200 ,177 ,154 ,131 ,108 ,85 ,65 ,49 ,34 
,,2220 ,2240 ,,249 ,226 ,203 ,180 ,157 ,134 ,111 ,88 ,67 ,51 ,36 
,,2240 ,2260 ,,252 ,229 ,206 ,183 ,160 ,137 ,114 ,91 ,69 ,53 ,38 
,,2260 ,2280 ,,255 ,232 ,209 ,186 ,163 ,140 ,117 ,94 ,71 ,55 ,40 
,,2280 ,2300 ,,258 ,235 ,212 ,189 ,166 ,143 ,120 ,97 ,74 ,57 ,42 
,,2300 ,2320 ,,261 ,238 ,215 ,192 ,169 ,146 ,123 ,100 ,77 ,59 ,44 
,,2320 ,2340 ,,264 ,241 ,218 ,195 ,172 ,149 ,126 ,103 ,80 ,61 ,46 
,,2340 ,2360 ,,267 ,244 ,221 ,198 ,175 ,152 ,129 ,106 ,83 ,63 ,48 
,,2360 ,2380 ,,270 ,247 ,224 ,201 ,178 ,155 ,132 ,109 ,86 ,65 ,50 
,,2380 ,2400 ,,273 ,250 ,227 ,204 ,181 ,158 ,135 ,112 ,89 ,67 ,52 
,,2400 ,2420 ,,276 ,253 ,230 ,207 ,184 ,161 ,138 ,115 ,92 ,69 ,54 
,,2420 ,2440 ,,279 ,256 ,233 ,210 ,187 ,164 ,141 ,118 ,95 ,72 ,56 
,,2440 ,2460 ,,282 ,259 ,236 ,213 ,190 ,167 ,144 ,121 ,98 ,75 ,58 
,,2460 ,2480 ,,285 ,262 ,239 ,216 ,193 ,170 ,147 ,124 ,101 ,78 ,60 
,,2480 ,2500 ,,288 ,265 ,242 ,219 ,196 ,173 ,150 ,127 ,104 ,81 ,62 
,,2500 ,2520 ,,291 ,268 ,245 ,222 ,199 ,176 ,153 ,130 ,107 ,84 ,64 
,,2520 ,2540 ,,294 ,271 ,248 ,225 ,202 ,179 ,156 ,133 ,110 ,87 ,66 
,,2540 ,2560 ,,297 ,274 ,251 ,228 ,205 ,182 ,159 ,136 ,113 ,90 ,68 
,,2560 ,2580 ,,300 ,277 ,254 ,231 ,208 ,185 ,162 ,139 ,116 ,93 ,70 
,,2580 ,2600 ,,303 ,280 ,257 ,234 ,211 ,188 ,165 ,142 ,119 ,96 ,73 
,,2600 ,2620 ,,306 ,283 ,260 ,237 ,214 ,191 ,168 ,145 ,122 ,99 ,76 
,,2620 ,2640 ,,309 ,286 ,263 ,240 ,217 ,194 ,171 ,148 ,125 ,102 ,79 
,,2640 ,2660 ,,312 ,289 ,266 ,243 ,220 ,197 ,174 ,151 ,128 ,105 ,82 
,,2660 ,2680 ,,315 ,292 ,269 ,246 ,223 ,200 ,177 ,154 ,131 ,108 ,85 
,,2680 ,2700 ,,318 ,295 ,272 ,249 ,226 ,203 ,180 ,157 ,134 ,111 ,88 
,,2700 ,2720 ,,321 ,298 ,275 ,252 ,229 ,206 ,183 ,160 ,137 ,114 ,91 
,,2720 ,2740 ,,324 ,301 ,278 ,255 ,232 ,209 ,186 ,163 ,140 ,117 ,94 
,,2740 ,2760 ,,327 ,304 ,281 ,258 ,235 ,212 ,189 ,166 ,143 ,120 ,97 
,,2760 ,2780 ,,330 ,307 ,284 ,261 ,238 ,215 ,192 ,169 ,146 ,123 ,100 
,,2780 ,2800 ,,333 ,310 ,287 ,264 ,241 ,218 ,195 ,172 ,149 ,126 ,103 
,,2800 ,2820 ,,336 ,313 ,290 ,267 ,244 ,221 ,198 ,175 ,152 ,129 ,106 
,,2820 ,2840 ,,339 ,316 ,293 ,270 ,247 ,224 ,201 ,178 ,155 ,132 ,109 
,,2840 ,2860 ,,342 ,319 ,296 ,273 ,250 ,227 ,204 ,181 ,158 ,135 ,112 
,,2860 ,2880 ,,345 ,322 ,299 ,276 ,253 ,230 ,207 ,184 ,161 ,138 ,115 
